Site_Info,,Structure_Info,,,,,,,,,Seedling_Info,,,,,,Competition,,,Cover,,,,,,,,,,,
SITE_NAME,SITE_NO,STRUCTURE_TYPE,STRUCTURE_NO,STRUCTURE_SP,DBH,DECAY_CLASS,VEXAR,PLANTER_NAME,RECORDER_NAME,PHOTO_NO,TAG_ID,HEIGHT,RCD,AZIMUTH,DIST,LOG_HT,SPECIES,DIST,HEIGHT,GRASS,FORB,SHRUB,ROCK,CWD,LITTER,BARE_SOIL,MOSS,SNAG/ROOT,OTHER,TOTAL,NOTES
Pack Creek,,2,11,UNK,,4,0,SS,"SK, LY",1533,287,21,4.22,210,7,14,SA sp,55,44,,4,,,10,32,,,4,,50,287 and 255 are 40 cm apart. 255 and 286 are 35 cm apart. 
Pack Creek,,2,11,UNK,,4,0,SS,"SK, LY",1533,255,16.5,3.69,210,16,10,SA sp,72,44,,1,,,10,17,12,,8,,48,287 and 255 are 40 cm apart. 255 and 286 are 35 cm apart. 
Pack Creek,,2,11,UNK,,4,0,SS,"SK, LY",1533,286,16,4.37,210,17,12,SA sp,80,44,,8,,,8,34,,,,,50,287 and 255 are 40 cm apart. 255 and 286 are 35 cm apart. 
Pack Creek,,2,11,UNK,,4,0,SS,"SK, LY",1533,276,20.5,4.57,30,15,33,SA sp,47,44,,10,,,,40,,,,,50,287 and 255 are 40 cm apart. 255 and 286 are 35 cm apart. 
Pack Creek,,2,11,UNK,,4,0,SS,"SK, LY",1533,278,12.5,2.82,30,21,26,SA sp,33,44,,20,,,2,28,,,,,50,287 and 255 are 40 cm apart. 255 and 286 are 35 cm apart. 
Pack Creek,,2,11,UNK,,4,0,SS,"SK, LY",1533,273,21,2.27,30,11,22.5,SA sp,105,44,,25,,,,25,,,,,50,287 and 255 are 40 cm apart. 255 and 286 are 35 cm apart. 
Pack Creek,,2,13,UNK,,3,1,LB,"SK, LY",1535,280,22,4.4,180,9.5,37.5,SA sp,190,32,,8,,4,,38,,,,,50,
Pack Creek,,2,13,UNK,,3,1,LB,"SK, LY",1535,285,23,2.64,180,13.5,36,SYOR,116,29,,,,,,50,,,,,50,
Pack Creek,,2,13,UNK,,3,1,LB,"SK, LY",1535,298,18,2.67,180,6,38,SYOR,53,29,,,,,10,40,,,,,50,
Pack Creek,,2,13,UNK,,3,1,LB,"SK, LY",1535,296,19,2.87,360,13.5,34,SYOR,98,29,T,,,,,48,,,2,,50,
Pack Creek,,2,13,UNK,,3,1,LB,"SK, LY",1535,279,20.5,2.99,360,6.5,41.5,SYOR,130,29,,,,,4,46,,,,,50,
Pack Creek,,2,13,UNK,,3,1,LB,"SK, LY",1535,282,22.5,2.53,360,10,34.5,,,,,,,,,50,,,,,50,
Pack Creek,,2,4,UNK,,4,0,LY,"LB, SK ",104-1513,39,14.5,3.45,150,16.5,42,SA sp,72,7,,,,8,5,37,,,,,50,1 & 2 log is half off the ground. 91 and 74 are 54 cm apart 
Pack Creek,,2,4,UNK,,4,0,LY,"LB, SK ",104-1513,56,26,3.01,160,9.5,52,SA sp,88,17.5,,,,2,8,40,,,,,50,1 & 2 log is half off the ground. 91 and 74 are 54 cm apart 
Pack Creek,,2,4,UNK,,4,0,LY,"LB, SK ",104-1513,35,30.5,4.79,185,7,45,SA sp,150,16.5,,,,7,4,29,10,,,,50,1 & 2 log is half off the ground. 91 and 74 are 54 cm apart 
Pack Creek,,2,4,UNK,,4,0,LY,"LB, SK ",104-1513,72,22,3.96,310,15.5,49,SA sp,53,7,4,4,,,8,38,,,,,54,1 & 2 log is half off the ground. 91 and 74 are 54 cm apart 
Pack Creek,,2,4,UNK,,4,0,LY,"LB, SK ",104-1513,74,18,4.18,310,16.5,52,SA sp,74,17.5,,,,1,8,41,,,,,50,1 & 2 log is half off the ground. 91 and 74 are 54 cm apart 
Pack Creek,,2,4,UNK,,4,0,LY,"LB, SK ",104-1513,91,23.5,3.9,330,26.5,53,SA sp,87,21,,2,,2,10,36,,,,,50,1 & 2 log is half off the ground. 91 and 74 are 54 cm apart 
Pack Creek,,2,6,UNKN,,3,0,SS,"LB, LY",104-1519,27,25,3.97,164,7,17,SA sp,162,12,,,,,,,50,,,,50,
Pack Creek,,2,6,UNKN,,3,0,SS,"LB, LY",104-1519,33,20.5,3.69,344,9,7,SA sp,136,12,,4,,2,2,,42,,,,50,
Pack Creek,,2,6,UNKN,,3,0,SS,"LB, LY",104-1519,22,15.5,3.92,164,12,17,,,,,,,,,5,45,,,,50,
Pack Creek,,2,6,UNKN,,3,0,SS,"LB, LY",104-1519,37,16.5,4.6,344,7,18,,,,,38,,,2,10,,,,,50,
Pack Creek,,2,6,UNKN,,3,0,SS,"LB, LY",104-1519,71,27,3.11,164,6,11,SA sp,43,30,1,5,,,2,32,10,,,,50,
Pack Creek,,2,6,UNKN,,3,0,SS,"LB, LY",104-1519,55,15,3.85,344,9,12,SA sp,75,30,,15,,,3,27,5,,,,50,
Pack Creek,,2,3,UNKN,,3,0,LB,"LB, SS",,41,24,3.26,315,9,22,SA sp,52,3,T,2,28,,,20,,,,,50,
Pack Creek,,2,3,UNKN,,3,0,LB,"LB, SS",,97,29,3.61,34,10,29,SA sp,47,3,,T,25,,,25,,,,,50,
Pack Creek,,1,4,ABLA,20.5,2,1,SS,"SS, LB",,54,24,3.32,259,21,,SA sp,22,7,17,3,,3,,1,26,,,,50,
Pack Creek,,1,4,ABLA,20.5,2,1,SS,"SS, LB",,20,21,3.69,89,18,,SA sp,39,4,1,12,1,5,,14,17,,,,50,
Pack Creek,,2,3,UNKN,,3,1,SS,"LB, SS",,64,12,3.86,171,4,20,SA sp,91,6,,T,,,,3,47,,,,50,
Pack Creek,,2,3,UNKN,,3,1,SS,"LB, SS",,46,17,4.07,175,8,24,SA sp,130,6,,,,,,3,47,,,,50,
Pack Creek,,2,3,UNKN,,3,1,SS,"LB, SS",,25,15,4.45,343,7,24,SA sp,128,8,,,,1,,3,46,,,,50,
Pack Creek,,2,3,UNKN,,3,1,SS,"LB, SS",,23,22,3.39,325,4,21,SA sp,125,8,T,16,31,1,2,,,,,,50,
Pack Creek,,1,3,ABLA,27,2,1,LB,"LB, SS",,65,15,3.6,127,24,,SA sp,17,6,6,1,6,,3,6,23,,5,,50,
Pack Creek,,1,3,ABLA,27,2,1,LB,"LB, SS",,75,21,2.22,46,10,,SA sp,54,6,T,2,,1,,6,35,,6,,50,
Pack Creek,,1,3,ABLA,27,2,1,LB,"LB, SS",,19,26,3.94,325,18,,SA sp,78,6,1,,,8,,1,35,,3,,48,
Pack Creek,,1,3,ABLA,27,2,1,LB,"LB, SS",,67,22,4.02,183,27,,SA sp,29,16,3,,11,,,12,19,,5,,50,
Pack Creek,,1,2,ABLA,23,4,1,SS,"SS, LB",,18,25,3.44,220,16,,,,,,,,,,5,41,,4,,50,
Pack Creek,,1,2,ABLA,23,4,1,SS,"SS, LB",,79,24,3.87,279,19,,,,,,,,3,,2,37,,8,,50,
Pack Creek,,1,2,ABLA,23,4,1,SS,"SS, LB",,90,16,3.07,53,26,,,,,,,,,,1,49,,,,50,
Pack Creek,,1,1,ABLA,49,2,1,KY,SS,,28,31.5,4.27,183,9,,,,,1,,,,2,18,18,,11,,50,
Pack Creek,,1,1,ABLA,49,2,1,KY,SS,,26,18,3.82,121,17,,SA sp,168,15,,,,1,,24,18,,7,,50,
Pack Creek,,1,1,ABLA,49,2,1,KY,SS,,24,21,4.22,38,37,,SA sp,5,3,2,,,,,47,,,1,,50,
Pack Creek,,1,9,ABLA,48.5,2,1,SS,"SS, SK",11:57 (SK),86,23,3.18,84,22,,SA sp,45,1,,,,,,38,,,12,,50,"bark shedding; moss found, Soren thrilled"
Pack Creek,,1,9,ABLA,48.5,2,1,SS,"SS, SK",11:57 (SK),109,19.5,3.63,25,22,,Rubes,42,5,,,,,,33,5,,2,,40,"bark shedding; moss found, Soren thrilled"
Pack Creek,,1,9,ABLA,48.5,2,1,SS,"SS, SK",11:57 (SK),106,20.5,2.67,282,11,,Rubes,98,5,,1,,1,,38,10,,,,50,"bark shedding; moss found, Soren thrilled"
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),81,19,3.16,,,,SA sp,76,5,T,T,,,,100,,,,,100,
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),201,21.5,3.06,,,,SA sp,123,5,,,,,3,97,,,,,100,
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),206,20.5,2.78,,,,SA sp,67,25,1,T,,,4,92,3,,,,100,
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),85,18,3.89,,,,SA sp,71,20.5,2,T,,,2,94,2,,,,100,
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),80,20,3.39,,,,SA sp,,20.5,,T,8,1,,89,2,,,,100,
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),211,18.5,3.21,,,,SA sp,116,30,T,T,,,,80,20,,,,100,
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),202,23,3.52,,,,SA sp,66,1,,,,,,80,20,,,,100,
Pack Creek,,3,11,,,,0,SS,"SK, SS",11:36 (SK),212,22,3.72,,,,SA sp,72,30,T,T,,,,86,24,,,,110,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),108,23,3.29,,,,Ribes,75,72,,7,,,,93,,,,,100,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),205,21,2.79,,,,SA sp,112,26,,2,,,,98,,,,,100,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),215,18,3.84,,,,SA sp,78,26,,,,1,,99,,,,,100,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),208,17,2.02,,,,SA sp,185,19,,1,,,,99,,,,,100,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),84,20,3.5,,,,SA sp,142,26,T,5,,,,95,,,,,100,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),203,21.5,2.54,,,,SA sp,126,17,3,2,,,,95,,,,,100,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),82,18,2.06,,,,SA sp,112,18,5,9,,,,86,,,,,100,
Pack Creek ,,3,10,,,,0,SK,"SK, SS",11:26 (SK),111,31,3.45,,,,SA sp,65,18,9,1,,,,89,1,,,,100,
Pack Creek,,1,8,ABLA,26.5,2,0,SK,"SK, SS",11:15 (SK) ,102,19,3.7,28,12,,SA sp,19,7,T,1,10,1,,22,2,,4,,40,
Pack Creek,,1,8,ABLA,26.5,2,0,SK,"SK, SS",11:15 (SK) ,103,16,2.4,115,14,,Rubes,10,1,T,1,,1,6,21,20,,1,,50,
Pack Creek ,,2,8,,,3,1,SK,"SK, SS",11:04 (SK),101,22,3.36,66,7,26,SA sp,24,4,1,T,,,,45,4,,,,50,
Pack Creek ,,2,8,,,3,1,SK,"SK, SS",11:04 (SK),104,18,2.77,263,9,24,SA sp,36,4,,11,,,,24,15,,,,50,
Pack Creek ,,2,8,,,3,1,SK,"SK, SS",11:04 (SK),113,18,3.22,81,13,25,SA sp,67,4,,,,,,25,24,,1,,50,
Pack Creek ,,2,8,,,3,1,SK,"SK, SS",11:04 (SK),218,20,4.25,261,6,22,SA sp,56,4,T,6,,,,44,,,,,50,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
